x0,x1,y,
41.7874,206.827,2
456.362,-260.876,5
100.002,-256.389,5
1339.9,19.0262,3
766.071,-54.8655,3
123.332,111.325,5
1467.01,-369.59,3
-20.722,176.191,2
-25.134,-384.793,2
291.992,-345.038,5
262.906,156.512,5
1273.56,242.669,3
-188.665,-103.108,2
796.386,451.115,0
371.059,152.733,5
319.98,821.716,0
648.882,319.097,0
-469.261,130.504,2
-34.8377,262.659,2
-71.5673,-47.6397,2
-516.733,-66.9404,2
114.807,305.306,2
190.673,117.74,5
212.102,-1007.12,5
-244.563,69.2122,2
148.613,-88.0793,5
17.2185,173.739,2
20.4362,-566.8,5
688.42,504.859,0
1194.52,-53.4837,3
1264.9,-115.511,3
867.45,178.475,3
438.227,-171.557,5
-104.651,95.6601,2
494.836,115.408,5
1066.08,616.654,0
968.875,-225.287,3
853.325,697.855,0
969.809,459.396,3
716.283,47.0995,3
975.176,272.634,3
42.3449,112.849,2
119.14,-33.6542,5
465.779,16.6588,5
820.553,871.882,0
-71.4071,381.602,2
414.769,495.853,0
-223.597,350.258,2
145.516,507.328,2
767.515,596.948,0
496.711,185.319,5
-145.861,293.271,2
51.7049,349.452,2
943.691,-77.4601,3
530.489,617.328,0
1101.92,96.76,3
148.618,163.603,5
-272.869,-228.4,2
706.85,288.377,3
722.195,1061.33,0
135.961,287.715,2
78.5981,-452.281,5
743.181,604.605,0
146.165,-428.663,5
640.417,670.733,0
210.741,678.19,0
-231.59,-196.202,2
878.929,386.443,3
-645.967,-613.653,2
524.063,171.477,5
1089.53,-56.2112,3
-234.486,1320.37,0
57.6588,-33.8391,2
917.96,876.397,0
-46.6847,291.625,2
292.88,321.146,5
-478.06,-30.9674,2
569.54,210.645,5
708.649,-504.126,5
503.721,640.576,0
1037.64,51.7459,3
2713.53,5202.51,1
1866.04,384.967,3
777.148,283.327,3
577.95,1081.45,0
687.441,-226.559,5
221.552,-266.617,5
3130.6,4528.89,4
-29.0554,130.576,2
-236.637,-189.749,2
263.509,206.295,5
613.688,927.209,0
1004.43,436.432,3
1198.59,838.005,0
-187.094,367.68,2
-36.5352,172.897,2
711.577,385.657,0
-471.908,-831.528,2
1047.05,276.908,3
363.166,1257.5,0
1353.87,-167.52,3
660.688,275.277,3
490.399,931.99,0
360.963,-2.42802,5
59.1247,964.506,0
745.543,-169.441,5
2855.28,5273.71,1
632.552,526.812,0
685.829,1008.35,0
568.618,651.902,0
2944.58,5282.55,1
3096.66,4663.58,4
768.488,648.675,0
-130.261,246.403,2
595.426,-217.685,5
1027.38,-435.453,3
114.94,12.3254,5
463.606,408.767,0
-526.516,-276.327,2
1015.54,-395.14,3
3008.15,4732.46,4
71.8988,1366.2,0
-641.433,-125.203,2
136.22,-144.028,5
531.032,748.064,0
1013.45,-19.7429,3
916.407,620.977,0
-117.489,536.368,2
451.426,281.504,5
313.742,-226.412,5
284.98,846.205,0
327.673,1219,0
289.982,-111.47,5
833.025,20.0814,3
1391.6,-394.928,3
794.551,-908.766,5
-571.84,217.306,2
1837.53,-98.9107,3
2720.4,5086.03,1
504.235,18.9751,5
476.873,-37.6625,5
12.8264,741.42,0
69.8182,438.625,2
1133.98,207.597,3
1042.83,127.291,3
1234.51,-446.07,3
766.132,348.86,3
-250.823,520.484,2
582.646,663.39,0
1023.06,1251.69,0
982.679,-26.4969,3
108.72,76.6701,5
212.402,-423.809,5
792.978,445.792,0
300.813,1003.22,0
20.8733,636.722,2
235.55,-124.306,5
3039.84,5140.5,1
758.338,418.825,0
-366.091,-28.1153,2
107.732,-298.594,5
559.904,529.383,0
-31.1789,354.681,2
975.489,4.80776,3
-250.904,245.185,2
-78.3737,300.243,2
-35.6625,-974.071,5
692.851,104.273,5
-205.066,-128.098,2
381.501,583.275,0
641.595,894.269,0
66.1497,294.088,2
149.918,398.114,2
252.342,-372.272,5
2850.1,4321.89,4
-335.226,-151.151,2
800.419,-399.741,5
564.865,256.233,5
-252.863,-95.9516,2
1114.09,-209.167,3
507.67,471.74,0
510.149,792.807,0
-195.831,500.58,2
805.562,723.09,0
940.086,-25.8406,3
482.765,889.388,0
43.0769,218.594,2
257.069,-289.307,5
708.702,363.996,0
659.714,140.593,5
979.025,519.75,3
548.024,828.43,0
616.114,-495.795,5
699.139,912.108,0
1054.18,1234.99,0
739.354,1122.52,0
862.805,11.1678,3
3221.32,5816.37,1
733.766,573.964,0
652.425,1041.17,0
2442.38,4736.33,4
287.829,577.039,0
-21.563,232.024,2
617.633,403.149,0
-214.191,68.7162,2
747.033,701.309,0
1091.21,-120.543,3
87.3411,195.548,2
498.626,80.6091,5
776.447,992.272,0
3372.18,4676.97,4
373.603,76.1361,5
414.868,630.098,0
136.643,501.154,2
940.153,637.184,0
1232.58,569.173,3
459.641,527.774,0
1208.97,965.918,0
453.372,-115.49,5
745.249,611.829,0
907.265,496.304,0
-281.386,-86.5163,2
337.998,-612.718,5
564.148,703.275,0
752.384,846.318,0
-214.938,342.769,2
335.194,14.1855,5
373.577,432.118,0
344.054,-329.338,5
806.897,440.097,0
3461.17,5201.46,1
703.485,292.478,3
970.35,780.5,0
1170.77,306.446,3
299.152,511.51,0
2895.98,4549.02,4
77.5663,39.0152,2
344.268,1563.52,0
781.938,419.719,0
283.608,574.492,0
-269.062,274.7,2
293.418,36.1383,5
1018.35,21.0515,3
-255.387,120.333,2
457.752,105.325,5
128.247,1006.56,0
-262.321,391.983,2
694.984,628.144,0
-314.862,-11.3993,2
3022.13,5209.1,1
-451.559,169.277,2
28.77,316.804,2
-791.607,594.18,2
296.032,34.2848,5
-128.791,333.701,2
1087.99,-217.23,3
2683.14,5112.91,1
292.073,-240.205,5
-126.316,-226.248,2
185.556,-732.604,5
775.479,7.85251,3
152.526,77.3139,5
1299.25,271.791,3
-15.4484,905.361,0
479.89,-184.923,5
34.1633,11.5057,2
540.161,891.18,0
-332.437,743.198,2
106.615,89.6073,5
623.678,159.119,5
755.337,-96.4841,3
1157.87,305.903,3
108.193,452.166,2
766.426,678.952,0
1270.89,681.245,3
-349.187,423.419,2
1299.57,576.933,3
-33.1573,289.534,2
1036.09,1097.22,0
1124.56,351.312,3
904.407,350.645,3
945.24,1499.03,0
754.787,285.182,3
1466.93,64.0843,3
703.005,-48.8177,5
636.012,1255.09,0
1108,934.004,0
426.394,260.843,5
403.601,-112.004,5
171.828,115.112,5
570.254,-97.2011,5
944.64,686.786,0
259.559,-106.645,5
319.722,-303.807,5
724.612,-44.8826,5
640.634,130.087,5
3524.97,4858.05,4
937.278,1154.42,0
-184.668,-235.727,2
249.62,129.993,5
740.583,-341.719,5
973.482,107.25,3
1197.45,388.292,3
-53.1885,-562.73,5
690.198,198.244,3
1037.47,137.3,3
91.4671,843.855,0
-115.323,-263.151,2
127.155,513.299,2
7.68732,-46.4642,2
242.844,59.6227,5
530.868,471.211,0
1114.64,1118.61,0
425.958,351.228,5
179.501,580.579,0
1180.28,988.454,0
510.127,244.724,5
972.64,312.385,3
274.87,387.629,5
969.98,662.716,0
-242.8,20.4805,2
-309.954,-427.961,2
2978.01,4664.97,4
289.438,-187.71,5
3030.73,5355.07,1
1349.33,282.772,3
-793.109,-14.3528,2
965.556,1135.16,0
965.186,452.263,3
1016.35,643.614,0
563.78,625.753,0
1259.01,109.579,3
515.393,255.409,5
78.093,-198.64,5
864.186,168.816,3
-130.371,7.50382,2
591.566,1037.03,0
3042.51,5247.33,1
2836.68,4663.47,4
555.491,-389.77,5
78.8519,-147.242,5
101.983,-311.341,5
778.065,194.201,3
1332.56,1280.41,0
506.781,1092.76,0
679.805,729.209,0
445.429,552.997,0
1029.3,486.299,3
159.557,139.038,5
1062.29,757.131,0
1864.1,-378.115,3
-67.7439,190.685,2
89.7406,96.1355,2
55.0062,897.156,0
962.589,-385.285,3
561.203,-82.4285,5
120.474,-34.6535,5
465.935,536.527,0
307.16,622.809,0
1054.09,109.107,3
1402.01,-530.034,3
455.179,921.76,0
-118.886,276.95,2
747.954,171.138,3
352.047,-177.182,5
596.329,-122.268,5
33.2464,-452.314,5
344.769,362.529,5
-315.354,-343.694,2
520.163,1048.05,0
147.021,687.011,0
83.5311,-16.0304,5
-244.127,6.56182,2
555.603,117.391,5
794.793,211.321,3
1006.37,275.704,3
469.562,351.755,5
1113.01,-67.0527,3
-183.822,102.428,2
249.953,-444.517,5
101.399,304.046,2
-277.449,154.87,2
1032.87,669.444,0
976.845,115.566,3
935.134,271.073,3
-479.996,-108.553,2
70.6634,339.767,2
-151.538,521.833,2
502.029,90.8546,5
692.099,1606.98,0
16.0513,200.665,2
377.199,37.2162,5
-457.096,-94.5049,2
-162.843,65.0853,2
914.731,-273.147,3
2779.93,4912.84,4
960.161,997.34,0
622.324,337.335,0
846.392,380.364,3
604.836,-357.707,5
228.128,167.379,5
3173.86,4604.97,4
-53.9021,233.011,2
55.6515,504.198,2
720.071,518.893,0
907.715,407.138,3
2972.94,5053.85,1
295.836,-48.7332,5
1040.39,285.42,3
708.524,-575.872,5
2651.94,5163.41,1
-165.652,-175.953,2
733.928,851.464,0
593.661,790.545,0
210.71,422.109,5
479.92,6.97472,5
-419.987,352.321,2
735.278,1016.85,0
453.587,460.122,0
2756.02,5228.02,1
459.551,919.412,0
288.424,248.981,5
1170.45,210.074,3
260,-506.406,5
1005.71,-282.114,3
269.227,253.628,5
1095.09,122.007,3
-28.3919,-195.985,2
58.721,291.187,2
1408.5,5.11288,3
624.038,500.762,0
1157.39,529.57,3
295.785,-33.4118,5
918.551,282.793,3
502.64,867.667,0
296.773,212.702,5
-87.2242,-83.9811,2
1318.57,-217.656,3
565.457,-398.446,5
938.936,348.853,3
376.97,943.986,0
1220.21,740.676,0
335.512,228.731,5
1055.97,195.844,3
289.846,684.112,0
1112.76,115.201,3
1035.83,269.59,3
426.973,403.339,0
446.973,49.3856,5
625.702,696.963,0
-69.3482,-76.823,2
1009.08,337.331,3
994.381,437.35,3
169.869,393.721,5
-145.263,251.443,2
-83.5828,165.289,2
1038.99,88.0119,3
116.715,671.493,0
3080.63,4923.16,4
150.893,297.28,5
351.147,660.284,0
931.101,187.736,3
898.647,624.571,0
389.036,125.974,5
-107.55,330.238,2
1080.66,-34.6245,3
131.975,-171.857,5
2608.86,5341.89,1
-150.194,-531.642,2
-292.173,-445.656,2
-323.419,-24.6219,2
736.793,959.18,0
756.766,214.273,3
-105.736,249.49,2
299.297,158.154,5
-134.35,292.559,2
1478.22,-148.975,3
887.186,409.939,3
-123.062,249.971,2
898.241,795.917,0
306.753,-18.2946,5
-534.838,119.869,2
145.71,68.7527,5
625.424,-244.766,5
-175.498,-11.5088,2
50.9981,-419.598,5
-434.093,30.9611,2
633.464,878.058,0
-118.881,380.488,2
1197.87,249.728,3
-5.18815,-46.2046,2
2397.45,5131.38,1
358.781,-360.734,5
445.346,294.442,5
20.1674,65.9451,2
381.406,581.708,0
138.186,-93.6563,5
127.15,56.861,5
856.798,864.073,0
-287.629,261.661,2
515.049,384.989,0
1110.05,254.159,3
924.752,785.478,0
459.121,671.903,0
992.316,781.994,0
361.729,166.087,5
697.454,935.885,0
297.555,313.439,5
-220.854,-348.413,2
3164.78,4772.64,4
312.992,1280.01,0
-427.07,103.999,2
535.313,750.199,0
1068.07,600.456,0
961.361,41.6994,3
1071.41,667.683,0
224.052,-70.7079,5
-393.795,596.345,2
539.571,428.125,0
36.8205,232.419,2
-468.893,-37.6234,2
400.175,183.178,5
537.501,442.82,0
176.647,753.154,0
-62.2252,-54.0799,2
1309.4,67.9371,3
-33.4799,128.067,2
704.725,804.103,0
98.3333,422.169,2
343.629,42.6597,5
253.791,-2.40844,5
726.031,973.009,0
-341.951,-745.067,2
680.063,766.631,0
502.484,-59.217,5
327.301,656.961,0
66.9196,181.073,2
-19.9808,646.352,2
538.802,303.757,5
630.567,589.749,0
1110.68,348.942,3
340.694,256.104,5
-307.373,103.952,2
-149.582,506.814,2
269.572,1067.41,0
590.22,146.92,5
1080.31,57.855,3
491.156,876.192,0
1050.31,102.063,3
159.13,205.84,5
2706.52,5169.38,1
1263.88,963.774,0
568.958,238.7,5
69.0662,124.423,2
61.4847,37.7508,2
2996.03,5321.75,1
2888.61,5689.92,1
691.508,620.203,0
144.398,-192.075,5
893.738,498.331,0
368.823,763.533,0
-11.3438,370.376,2
509.431,209.628,5
580.124,750.736,0
-262.964,878.551,2
3058.48,5185.89,1
1148.92,151.216,3
435.139,676.262,0
308.942,-191.363,5
517.562,528.325,0
3210.72,4833.69,4
179.212,-77.8301,5
-570.211,-400.134,2
77.9809,299.311,2
447.521,703.169,0
709.67,223.923,3
953.53,-103.47,3
171.666,351.955,5
968.319,763.076,0
1455.17,222.144,3
555.325,811.362,0
359.85,-258.065,5
704.895,596.679,0
1088.78,86.5712,3
1253.47,-145.467,3
-378.437,180.542,2
-5.8523,278.981,2
1234.62,199.82,3
172.322,216.399,5
1318.67,-132.075,3
858.574,-289.203,3
149.627,75.8945,5
727.529,1066.86,0
2803.95,4539.31,4
3026.95,4836.3,4
300.841,417.923,5
-551.664,-210.725,2
1041.64,456.427,3
-294.52,-275.818,2
289.9,-559.227,5
16.8748,931.539,0
188.743,-93.9385,5
33.2487,-261.762,5
877.318,33.5961,3
-63.0791,157.909,2
33.0225,-385.774,5
654.752,735.174,0
-116.45,123.14,2
-233.459,134.158,2
-157.639,152.453,2
552.471,1092.12,0
1055.61,5.56294,3
626.97,1051.97,0
668.879,1624.43,0
220.047,-143.943,5
3018.33,5255.72,1
2395.77,4752.67,4
189.658,-40.2613,5
866.494,756.625,0
3254.98,4705.96,4
-136.793,416.533,2
475.571,288.521,5
17.1938,-324.799,5
-179.458,-124.842,2
478.361,115.062,5
710.8,635.35,0
27.3728,87.5579,2
480.075,1083.68,0
967.366,370.819,3
503.132,155.42,5
662.749,1000.4,0
-175.259,254.676,2
2932.59,4379.79,4
685.442,-115.684,5
585.62,786.076,0
604.846,-93.2407,5
2921.14,5316.12,1
1309.63,161.458,3
-152.309,146.392,2
2864.06,5140.72,1
1006.63,365.39,3
806.12,462.529,0
511.492,206.024,5
904.559,-110.005,3
458.993,609.347,0
-168.788,126.098,2
106.768,293.996,2
136.703,19.6581,5
-432.543,-221.296,2
-212.557,263.89,2
-234.519,-330.905,2
725.534,953.37,0
219.396,247.041,5
-141.449,279.718,2
3180.19,4941.48,4
244.229,-32.109,5
707.58,688.591,0
1328.77,97.4604,3
132.983,253.376,5
172.458,-31.9447,5
290.375,242.416,5
2936.54,5398.26,1
1032.3,993.279,0
128.341,-140.528,5
1662.84,-11.5095,3
-451.989,329.915,2
196.878,-335.741,5
-401.623,-10.6364,2
546.808,117.698,5
583.108,661.619,0
524.507,324.397,5
2667.24,4917.7,1
1110.32,77.1067,3
783.873,846.248,0
2716.37,5387.47,1
15.2453,-98.1336,2
-3.30433,-259.141,2
705.585,1045.03,0
-144.764,-125,2
20.1265,307.94,2
552.741,848.372,0
590.95,276.137,5
16.4032,-554.714,5
-494.653,550.261,2
2929.38,4979.9,4
611.887,779.782,0
-471.022,-91.3275,2
-392.261,-222.6,2
66.1522,-9.22985,2
252.722,76.9012,5
879.25,607.224,0
-602.532,-276.598,2
-111.456,190.47,2
1025.13,-6.30467,3
-14.4915,-237.804,2
768.566,117.849,3
516.253,-91.4836,5
1277.29,729.358,0
921.844,594.068,0
1607.55,-388.097,3
-478.573,1.52302,2
-88.0328,647.591,2
97.0024,-68.9877,5
87.3397,-209.348,5
3265.1,5002.84,4
630.643,640.577,0
873.771,388.412,3
-206.163,734.296,2
343.777,2.17776,5
-49.9049,-179.803,2
836.437,276.178,3
-98.8779,152.533,2
511.014,385.808,0
486.418,670.336,0
3514.44,5262.9,1
717.212,363.213,0
911.611,841.281,0
686.652,391.265,0
-266.719,171.146,2
-331.981,1.24259,2
-581.08,-80.8794,2
1137.29,-607.655,3
-153.401,-570.395,2
898.051,753.351,0
836.099,478.754,0
-286.065,-89.1667,2
-289.69,-86.4125,2
-511.988,-102.497,2
1097.53,474.562,3
1686.9,651.256,3
1239.31,-192.081,3
472.818,254.404,5
1048.44,319.925,3
49.4172,79.8441,2
483.818,58.7354,5
407.41,55.7901,5
362.37,156.424,5
876.953,954.996,0
331.301,-336.991,5
440.748,38.9746,5
-361.402,39.9693,2
-30.4548,4.513,2
219.658,295.805,5
706.844,1136.91,0
1465.99,-60.2752,3
123.039,383.295,2
877.087,565.077,0
-159.922,466.826,2
416.68,6.10054,5
-323.192,56.0344,2
163.76,-115.058,5
-159.895,-368.209,2
-54.3812,-487.278,2
-97.1672,36.8053,2
430.151,659.715,0
1183.61,328.034,3
416.515,585.283,0
974.334,-351.403,3
234.07,407.089,5
967.216,65.8051,3
233.925,742.502,0
-653.254,-272.464,2
1526.41,-75.3673,3
536.082,801.075,0
1039.39,531.128,3
61.3842,124.097,2
-163.274,-321.809,2
143.204,-123.32,5
-120.292,1487.42,0
682.451,137.112,5
702.035,-331.828,5
217.827,860.866,0
-376.134,36.8576,2
2975.01,5131.52,1
551.789,752.904,0
236.855,-202.524,5
-385.115,-610.317,2
465.23,283.555,5
1004.7,585.132,0
827.281,519.514,0
-338.649,88.164,2
-123.19,235.989,2
-215.227,123.315,2
611.752,997.21,0
-38.2668,174.312,2
2924.6,4856.95,4
831.673,-23.377,3
809.735,2.97352,3
843.406,86.6072,3
1265.04,320.015,3
-239.087,161.144,2
325.588,1105.88,0
-658.229,296.061,2
888.322,1014.76,0
813.187,496.285,0
-273.589,192.459,2
316.018,70.1938,5
-84.216,86.2214,2
928.682,-151.293,3
16.4742,11.4625,2
1292.01,572.762,3
889.612,93.0451,3
729.505,-313.631,5
2938.46,5020.05,1
971.336,569.588,0
-16.6547,66.8832,2
1099.44,928.154,0
240.718,-134.329,5
748.388,653.039,0
1097.07,166.244,3
506.267,321.619,5
738.63,1065.04,0
1138.44,-123.248,3
124.585,-155.495,5
942.607,1234.6,0
1346.34,268.21,3
441.691,876.454,0
49.3187,-158.79,5
1356.93,-114.593,3
121.65,-36.7303,5
1086.49,-199.157,3
-257.96,-314.207,2
-363.944,279.438,2
-3.58013,386.38,2
-200.292,40.636,2
-387.759,317.182,2
776.844,-142.815,3
562.683,524.173,0
52.0549,-591.256,5
208.745,-43.944,5
480.092,415.234,0
3324.57,5138.08,1
949.623,927.746,0
155.833,-168.951,5
399.204,555.874,0
764.734,130.819,3
-172.66,-350.867,2
-184.092,343.248,2
697.481,614.315,0
1010.02,-252.222,3
1328.87,73.0388,3
625.371,992.928,0
457.548,-587.718,5
1017.18,518.218,3
841.65,750.685,0
529.115,1145.74,0
1129.42,-54.8924,3
257.984,-29.5792,5
623.984,156.522,5
-259.978,196.71,2
933.41,902.216,0
-414.472,-251.012,2
1067.05,858.107,0
239.391,-75.477,5
546.203,996.361,0
-222.305,-26.2664,2
1169.3,102.204,3
762.03,467.068,0
822.028,1043.11,0
247.9,312.679,5
645.166,279.582,5
986.21,77.0362,3
-212.848,630.198,2
22.7165,-16.4261,2
1314.52,343.317,3
962.042,708.304,0
1160.33,692.57,0
2780.5,4829.25,4
134.577,626.001,0
830.025,511.752,0
-441.899,11.5671,2
2936.51,5214.53,1
1165.81,328.204,3
264.884,270.451,5
166.711,150.616,5
-66.5512,-409.481,2
-1.43094,90.8801,2
346.378,253.621,5
528.365,146.483,5
630.239,569.045,0
2500.36,5125.81,1
463.745,570.473,0
-385.899,393.558,2
374.196,132.656,5
1263.53,-81.1455,3
1017.7,722.259,0
348.79,-166.305,5
