x0,x1,y
3222.9110694902006,5565.103297423924,4
-646.5752602101207,76.18353235822534,1
722.6030855180747,411.3245471550574,3
1111.1629623433037,-227.6805272214595,2
1295.6737664320049,558.2886286367645,2
783.0468277474486,67.69735388851629,2
877.8671020950688,279.055394491539,3
491.5263879949,175.80335449651355,2
995.2668896969116,628.1119402874157,3
861.2152409209245,752.6383242420283,3
1325.4954998137036,267.9007916268095,3
657.5630925707169,609.538983254748,3
89.48814234468117,326.25355486598284,1
346.4347418843119,680.3766570691645,1
1531.1235204853747,368.6725585189038,2
249.6059598326794,420.5496976613562,1
3.3671436990063413,632.5938594283373,1
26.316158541098957,947.0365796866831,3
689.7317893877041,423.0847737846013,2
114.07874722135284,229.5287372163769,3
502.1586953405221,1178.1798197398496,3
414.6031594246769,445.4393545796503,3
5.482999188441973,309.07770482337065,0
104.69383458279776,347.0819008048075,3
256.0543306638996,252.61332071985586,1
251.5146942693183,164.15909086977513,1
1402.5168071876378,292.2641213930049,2
2774.3822445410265,4743.401352321194,4
754.7152321929378,163.80475798101915,2
308.560718971669,487.79800740914715,1
479.24958886279904,779.5493643617822,3
863.2626614444503,49.069566348433014,2
551.736532542272,-580.3219941318209,1
-398.93420885919124,49.57720138932402,0
569.3233769749746,406.72190798751865,3
-84.39959867618455,161.9149336761327,0
-50.5790641438723,558.0329543687885,0
880.4574725355201,-10.874373153251895,3
835.8261235666259,638.469896297985,3
283.8207110177719,-34.305174165353826,1
67.17628435214772,549.0615296107599,3
570.2464252668299,1014.342053145814,3
152.46218334064008,-257.0350834429567,0
174.05422745815997,-79.73365862484428,0
181.2328667760694,-112.39511469945074,0
85.20294620102688,359.82376277269844,0
1642.5242841699778,690.7680511885204,2
350.2969364179502,731.9824444936955,3
982.3605098010016,1094.6470369242304,3
192.9100344722818,-42.55546932713902,0
946.3839265411883,1119.43131944496,3
663.1141154142912,598.6348511616756,3
372.3791954226489,368.38695359596977,0
3184.128755701935,4739.176607269323,4
730.8301981674824,517.6899959030561,3
2690.829763836117,5025.681636322426,4
982.2043091035378,379.4979051032233,2
2956.3462675020655,4872.791454257048,4
62.104562799388646,279.33802463760736,1
1187.2808068116667,33.46332073616337,2
1082.9720464361922,807.3817458206522,3
-48.71987062224301,-618.843127157658,0
1116.9972734397143,187.13835750949602,2
1255.4808403506215,-152.38496771790108,2
1083.354878050651,414.2719080097963,2
-670.1592724234711,354.305714628348,0
2886.6831937645675,4856.390708518378,4
-81.00448399734435,-457.52017097682074,1
209.48126697187934,-89.75399191628381,0
-48.170813970537765,-616.1788004002267,0
748.4580766219366,952.1418190178114,3
552.7465085261941,763.812645133754,3
235.0571131118486,452.3746107463591,3
125.18841841506205,106.06211113505965,1
543.4475167552253,-610.002597253218,0
824.4971838039488,-129.45988870943862,2
-34.63282529114165,23.539045462237166,1
1023.4473470475466,-95.49526097590507,2
163.9456209135967,473.99724593290273,3
450.5504436908569,184.30054735564568,3
1127.15833276889,1176.9411871343493,3
389.8201287796111,642.6580912474943,0
-256.6777380629977,16.50376985718809,0
655.6348814472992,-251.99831004026328,2
514.4051866332373,132.29262138620066,0
1219.4100617032493,138.87948327744368,3
386.2339420812406,766.600568585066,3
878.1708970409827,1078.2046074885757,3
177.05243035292597,695.1916685477263,3
-99.00298007630798,179.5568996811134,0
649.1340606143741,16.611533848350145,0
134.67217634933849,-199.00699676212872,0
834.1790263259618,-41.880375935861025,2
-139.30737216668962,319.5031805837909,0
185.2501574700047,97.70372220097393,0
411.9730171084742,-285.3927123210166,0
351.82644058663044,81.93663403455292,0
341.44598242140154,-278.84438725603417,1
52.49491180764096,23.96951022251944,0
-97.07267695146382,-425.9258032392904,0
129.66731861477786,-98.55647174910374,0
125.84726466334955,85.54183084614795,1
774.7486970041473,139.63707323253433,2
1784.4871856890954,638.7124963276208,2
2421.744585642875,5624.2926315745135,4
82.87154476929933,309.01126241839665,1
930.0438924985352,222.12142872804534,2
-193.62654616010613,73.29068099914589,1
-248.92409333339867,456.17816352918277,0
-59.42818687698353,-429.4740794665298,0
-120.54340065519679,-350.1760529905503,1
-136.14973593659636,156.6719746739297,1
142.02671000474135,663.796826258345,0
-319.9568116771728,672.9134750539146,0
344.1979704551283,-118.09971172542052,0
-20.937749972569634,50.85101136605735,0
-239.28755266688484,-196.76491860371146,0
407.35055448893866,111.57981226219708,1
489.21407439190784,39.38672780709976,3
2844.3595855216104,4506.782221817619,4
-41.31222902948839,325.11500480117303,0
779.7314303068732,1031.943957832986,3
537.432071595551,1200.2319804320991,3
359.14767221307756,524.7950709829194,3
779.6984634256132,946.634048229589,3
2741.7375474456812,5079.795785221112,4
370.5352392027414,518.1083797115145,0
114.23649217434023,-200.0702907608168,0
-94.81942110937155,-80.77003907457112,0
993.4339499453124,692.3932183400757,3
712.9292612815531,1080.6852588668778,3
974.5232876043735,266.7345993734634,2
-422.48505893892195,202.80417254010732,0
760.6542880894831,489.2183321060612,2
846.47453058372,801.4104371905432,2
-295.9563904081045,503.5402074145417,0
181.51306127555773,240.73840336420847,0
992.7816774373684,192.11054402726205,2
718.7549655843891,916.6245729438351,3
758.7082706538721,955.0500002178801,3
738.3331652996546,-178.22772137356685,2
-117.04538755058795,-119.56007695559646,1
845.0245746257069,499.7333011442486,3
143.50193511528522,636.9894823043854,0
477.53301851887306,829.4472602374794,3
1012.0111959318938,944.7246027391453,3
262.0873634857181,169.9286701248035,0
179.56519741955896,662.9659605668694,1
34.11230895397591,-22.125562906667454,0
3454.1963415125397,4230.252882197266,4
756.6094782940241,565.4262461335985,3
984.0916218244303,492.2794574797699,2
675.5306469357228,539.255452362316,3
471.51526771612953,931.4510294422251,3
1143.1092709458753,-159.924210058857,2
908.3024507582197,841.359679704711,3
411.3412043696036,1018.0770196336039,3
-135.97410635343513,-394.19856112090423,0
696.6914750260472,523.083609629759,3
-622.3312951361734,252.1047492326578,0
839.4507664899245,-172.09580751266236,2
-452.1006982496053,-30.383732956898456,0
-330.8121230555989,298.98608783532177,0
583.2244749278142,-382.46798602162573,2
193.85391438398176,-309.3709811122209,1
-241.2236552970769,788.3317962495895,0
107.67617516698628,281.91761199800453,0
-103.65351691451497,-23.68266874927248,0
894.0218442158789,788.0116562258328,3
2818.073361740009,5581.5295667710925,4
1379.3464995646916,-201.386261993162,2
32.8252992424817,264.0482521882619,0
60.2457223552458,-204.21679344359134,0
-442.52172840359106,230.2422995691276,0
442.6061272604919,1256.7651943075098,3
1121.4281523190004,-50.98416224779771,2
734.9025722877288,234.6035327201388,1
-337.6643228326216,66.63879006248851,1
-387.36206402065227,-360.4679461616287,0
386.3640851376346,575.7789224703521,3
116.49769207143481,716.3614414373861,3
-78.19708104102939,808.0895438116603,0
870.2686400793572,720.7315867676368,3
877.2436438386005,740.9340086146161,3
567.1730601512288,560.0967207610897,3
-184.863215921325,20.699436528959207,0
968.2770276534544,684.6087541409845,3
-245.86116263836567,380.9913741959647,1
-301.8447693185774,-207.81319378591584,0
376.22174192492173,-47.37412050140968,0
-601.0031158507462,-203.83634295156014,0
-28.81601080836424,799.0197910907474,3
846.3831935255853,-30.165545477838066,2
2310.1166910852808,5105.475411122326,4
359.89949153720454,551.0075354822192,3
783.6345983048376,976.3398425875407,3
993.0466239923117,595.7773881242109,3
754.1897836781046,942.6520492865504,3
-425.6627984696756,-2.4985023623831566,0
648.0492184567946,547.2397659244461,3
-303.6554476544819,0.5533990457752651,0
915.5575697752236,1039.182921592856,3
-191.42520053553943,144.2643622808542,1
419.5705031880282,887.0833585443286,3
893.2156768768443,603.4336130966565,3
159.96428112004162,-357.2631917049221,1
558.9170998882596,62.48014648696285,0
191.18761626797556,172.5357793004871,3
639.346151030364,411.03222005739497,2
-436.620934476713,-200.63901611621097,0
84.68641999714688,281.8468206929582,0
195.490271644201,148.44299392586663,0
482.4075512317852,1044.364643088299,3
154.46979439430444,314.9352487410184,0
1594.1316373791317,102.28063465005707,2
-103.51544038839617,-506.31923677939005,0
1358.7216147373188,905.3878938897127,3
576.1881734774498,610.0544669530847,3
177.26728386033687,1257.9692679484026,3
3352.7789602853527,5226.94204762827,4
844.7910798988821,500.5720092666452,3
843.6049859829086,97.6648463239809,3
-101.38354687158795,162.99812942588275,0
1786.094374835652,3.792977144819929,2
741.8649180049897,127.05772219585423,2
708.6383051565311,664.3445101955358,3
661.0386498197132,-440.1984489517726,0
-135.4684550591933,88.11331933654454,0
1358.4076366321797,648.9051172648889,3
888.3340250205997,415.7734510636057,2
-309.3013196799743,-210.6320724052264,0
622.581431792396,964.0862947587317,3
145.4821690939836,137.71337243466394,0
554.7718908052782,364.2037950088059,3
1014.406150057854,80.57799881739221,2
986.8625832392148,170.2668033553228,2
1474.5252711318628,11.242717088304644,2
98.51738459117263,-76.87969610095121,0
41.787413275729726,206.82674133192933,0
456.3615730865942,-260.8757318839811,0
100.00207556991552,-256.38855642083615,1
1339.9048249584819,19.0261962211559,2
766.0712732864886,-54.8654840874558,3
123.33192166214083,111.32470974686314,1
1467.0052010541174,-369.59001444293915,2
-20.721965759455856,176.19146943858107,1
-25.134038944120718,-384.7925595283354,0
291.9917631633234,-345.0383945364655,0
262.9060454464655,156.5115319325642,0
1273.5601980709932,242.66945896547006,2
-188.66489220180202,-103.10816910822115,0
796.3861971248125,451.1148057080618,2
371.0591286092316,152.7326343134145,0
319.9798945702844,821.7161365227511,3
648.8822399509427,319.09677678325534,3
-469.26128417585034,130.50361844051153,0
-34.83767952704963,262.65921495017545,0
-71.56733845140876,-47.63969304446725,0
-516.7325211999585,-66.94042955455718,0
114.80705806038814,305.305966434733,0
190.67334372789853,117.73958522509102,1
212.1021563450419,-1007.1172880383222,0
-244.56262921625103,69.212162008325,0
148.6130738966294,-88.07932412291234,1
17.218525334418306,173.73876332691177,0
20.43617648154564,-566.8004569217917,0
688.4198513044716,504.8591174864539,0
1194.524013308965,-53.483735297879775,2
1264.8995028268414,-115.51146154689198,2
867.4500371504307,178.47536078647158,2
438.2268618006889,-171.55656912107742,0
-104.65125551465842,95.66007249190906,1
494.8360533016656,115.40833918826773,0
1066.081866706485,616.6539254363098,3
968.8748192297616,-225.28710383473418,2
853.3251461180005,697.8548271013842,3
969.809077735348,459.39613088937324,3
716.2828627968812,47.099486205132656,2
975.1758176757521,272.6337715892616,2
42.344909960128376,112.84870298356128,1
119.14004036684075,-33.65415431260027,0
465.7793651303929,16.65876857159645,0
820.5534730883506,871.8815449752783,3
-71.40711163147348,381.6016295562885,0
414.7688323725895,495.85301733600363,3
-223.59690580748637,350.25806869313385,1
145.51589540548036,507.3278880665362,3
767.5145727910583,596.9479614435429,3
496.71057530082265,185.3186184688492,3
-145.86128637596448,293.2709028542424,0
51.70488035912617,349.45232072216425,1
943.6913816009871,-77.46006710658395,2
530.4893280093706,617.327981985494,3
1101.9169639965683,96.75996783412691,2
148.617680652224,163.60287135109093,0
-272.8692544290619,-228.40034492356875,0
706.8495438040377,288.37708372409236,0
722.194857241865,1061.3332097103932,3
135.96101335238131,287.7153115854419,0
78.59807174399094,-452.2805331686788,0
743.1808580846189,604.6053596920443,3
146.1654070452592,-428.66337773003886,0
640.4168449592332,670.7328559044828,0
210.74080247394602,678.1901151930948,3
-231.58978300916158,-196.2016872550466,0
878.9292978909589,386.4430766134029,2
-645.9665698229574,-613.6529983833361,0
524.062568762679,171.47711935487612,1
1089.5312632848227,-56.211157697362665,2
-234.48601681884088,1320.3679776749168,3
57.658845758507425,-33.83909648137838,0
917.9603136511116,876.3971140467967,3
-46.68470837727874,291.62514391872486,0
292.8800129985157,321.146072237448,0
-478.06022911481415,-30.967436198406887,1
569.540409673162,210.64544299527068,2
708.6487555943477,-504.12647697623606,2
503.72099841135207,640.5763828748388,3
1037.6376117052362,51.745935509899816,2
2713.528394409401,5202.505628519477,4
1866.0400779699526,384.96727563592077,2
777.1483831280443,283.3271302984054,3
577.9502290167707,1081.4497581703115,3
687.4407793278201,-226.55883907675576,2
221.5518621607862,-266.61735533553144,0
3130.6015754352675,4528.892898229499,4
-29.05535816706444,130.57559221018616,0
-236.6374654734709,-189.74945969812498,0
263.5085000303851,206.29533339453164,1
613.6883598261162,927.20852540084,3
1004.4295260759349,436.4323877613088,2
1198.5922237038699,838.0052335655764,3
-187.09387593816027,367.6797639134583,1
-36.535241677681825,172.89695467081208,3
711.5767573118569,385.6573220149021,3
-471.9076780413265,-831.5283559311051,0
1047.0539706593745,276.9078338945046,2
363.1658742847896,1257.4995980824833,3
1353.869811246433,-167.52038182684595,2
660.6875447169047,275.27654712571814,0
490.39929766896,931.9896814802913,3
360.96337837753293,-2.4280234069678315,1
59.124735929600675,964.5056526096524,0
745.5432040322066,-169.4412702724651,2
2855.2819215582176,5273.710163136993,4
632.5516362830126,526.8122132962703,3
685.8286178554247,1008.3479047813319,3
568.6177365588212,651.9019733474626,0
2944.5787173645294,5282.550949983001,4
3096.6575251571307,4663.584354974489,4
768.4875784013809,648.6749114708609,3
-130.2609407956695,246.4032766424723,1
595.4261219310697,-217.6850458015869,0
1027.376191020909,-435.45322933195257,2
114.94024586073934,12.325389303044616,0
463.6063097355437,408.7665564764485,1
-526.5164902570199,-276.3266435910248,0
1015.5353258259063,-395.1400465004215,2
3008.1524873053368,4732.462901382353,4
71.89879435707041,1366.1960742692481,3
-641.433394046122,-125.20318115890598,1
136.21984338361725,-144.02785280864586,0
531.0317790173681,748.0639516065922,3
1013.4470037464246,-19.74288524672221,2
916.4068333871692,620.9770817698222,3
-117.48915440590397,536.3682405122781,0
451.42572024355985,281.5035099119821,3
313.7422821674817,-226.4119480994221,0
284.97959924177906,846.2053408844442,3
327.67302151649244,1219.0009835680848,3
289.9818030264446,-111.47023870632981,0
833.0247377362459,20.08139474306222,3
1391.5997026367836,-394.9281600584234,2
794.5514037455405,-908.7659043088917,1
-571.8396754147944,217.30639850498218,1
1837.5291088121467,-98.91073554267854,2
2720.39661853558,5086.029572872344,4
504.23538944979873,18.975133136598874,1
476.87261376783357,-37.66245975408303,0
12.826404810939266,741.4202227541917,3
69.81824890855056,438.62471717924706,0
1133.97848053456,207.59702428554434,2
1042.8312328383759,127.29097145453827,2
1234.5093637870755,-446.0701362940431,2
766.1316641564945,348.8596024558627,2
-250.82348757082974,520.4837916026436,0
582.6463714902945,663.3902404890982,3
1023.0572103424024,1251.6887050529729,3
982.6791318760652,-26.496882949599055,2
108.7204147224758,76.67014545992035,1
212.40238713459465,-423.8088983266499,0
792.9776730088543,445.791998919256,3
300.8130096061677,1003.2170175401063,3
20.87334038385443,636.7216220914147,0
235.54968771357147,-124.30614621778159,0
3039.8351397276206,5140.49535303009,4
758.3375505700044,418.8253655466006,2
-366.09133480842036,-28.115335249493754,0
107.73150669985841,-298.5936983216424,0
559.9038802408511,529.383070157434,3
-31.17891691153197,354.6812334039274,0
975.4886511423963,4.80776022857998,2
-250.90383797566926,245.18507297399043,0
-78.37371118860801,300.24277151997643,0
-35.662492139082346,-974.0714967249645,1
692.8507959752851,104.27272121675243,0
-205.06645967388516,-128.09763259600646,0
381.50094332926125,583.2751039741033,0
641.5949624575878,894.2694659972783,3
66.1496599482405,294.0879986114479,0
149.91796357807945,398.11425579610653,1
252.34220692322833,-372.2718938473547,0
2850.1013221969497,4321.890226873127,4
-335.2257417721851,-151.1510954295899,1
800.4189112114705,-399.74109346446716,0
564.8653014891078,256.23324488161535,0
-252.86341929873151,-95.9515603362799,0
1114.0875657900567,-209.16694497146102,2
507.67004142223425,471.74015160890383,0
510.14885610560225,792.807068160162,3
-195.83098697282907,500.5798643078433,1
805.5619597001012,723.0895490855354,3
940.0858048995053,-25.840635468805374,2
482.7651141536032,889.3876534438832,3
43.07694362866518,218.5940501494087,1
257.0685662717439,-289.30670700439504,0
708.7015419955723,363.9955969817392,2
659.7135451989059,140.59264619985765,1
979.0254680043972,519.749791576191,2
548.0241604828295,828.4301698807706,3
616.1140457893546,-495.79463545020747,2
699.1386261112636,912.1075906565982,3
1054.1842338713059,1234.988181499867,3
739.3537112227403,1122.5235411808342,3
862.8050182942142,11.167760529649684,2
3221.322982062022,5816.365025341244,4
733.7657715646247,573.963525243086,3
652.4249962158624,1041.1667095688583,3
2442.375975941691,4736.33474032481,4
287.82882257175027,577.0390366538646,3
-21.562991892571056,232.02423136803347,0
617.6329775819597,403.14935620056264,3
-214.19088400661417,68.71616261637794,1
747.0328010361338,701.3089398960421,2
1091.214385990198,-120.54266056157454,2
87.34111451979845,195.54808221883295,0
498.6258916065061,80.60908409024043,2
776.4470129196757,992.2721330688065,3
3372.1804059393935,4676.966202768044,4
373.60299770064717,76.13607629325625,0
414.86780629565493,630.0984449197279,3
136.64277439394095,501.1543347718785,0
940.1530938210258,637.1839952089315,3
1232.5842611261073,569.1730038764797,3
459.6411114937534,527.7736903892433,3
1208.9696734934969,965.9177096262945,3
453.3720273387789,-115.48982892039697,0
745.2494087280334,611.8293860206236,2
907.2649697846962,496.30448803441493,2
-281.3855052449969,-86.51628516064038,0
337.9978754199447,-612.7177555581924,1
564.1476252159472,703.2751087707998,3
752.3843229148085,846.3178972623975,3
-214.93812013030802,342.7688984796364,0
335.1944788139959,14.185504321368782,0
373.5774562426947,432.11762166795194,3
344.0537954666466,-329.3380177195285,0
806.8969484445297,440.0969356252682,3
3461.1656863677863,5201.455698675344,4
703.4850333171453,292.47836927106,3
970.3502621012535,780.5000450735976,3
1170.766816073223,306.44576851856556,3
299.1519767787662,511.5095166562946,3
2895.9813345277926,4549.023628878944,4
77.56628886926849,39.015191139072655,0
344.2676957023617,1563.5172106248472,3
781.9380942846306,419.71868070994464,3
283.6084338441091,574.4920915304508,0
-269.0622061026895,274.7004777245338,0
293.4181979005449,36.13832515544422,1
1018.3455723429083,21.05154009034014,2
-255.386737207147,120.33256078410616,0
457.75206712177646,105.32528553569549,2
128.24657018541905,1006.5635808412512,3
-262.32111221066396,391.9832430784917,0
694.9840463861098,628.1442010684087,3
-314.86217804078484,-11.399325811714775,1
3022.1338363130544,5209.0991214385085,4
-451.55862343362185,169.27701251916884,0
28.769962875589247,316.8037142352908,0
-791.607052665879,594.1800641990517,0
296.03222223123856,34.28475153172355,0
-128.79058606305506,333.7011617088934,0
1087.9874931973598,-217.23000503404313,2
2683.1445044495313,5112.906445904486,4
292.07314574658494,-240.20536508081574,0
-126.31615681483044,-226.24756773007164,0
185.55627052841777,-732.6042268540092,0
775.478634212187,7.852507859477754,2
152.52572693088757,77.31393719484913,3
1299.2459363164503,271.79086705750285,2
-15.448375022322239,905.3611382184715,3
479.8904059462618,-184.9227080580906,0
34.16326203979158,11.505736604261923,0
540.1611568082894,891.1800849016943,3
-332.437383141636,743.1977251361958,0
106.6152161273333,89.60730566074173,0
623.6783819719924,159.11925818552493,2
755.3374128766077,-96.48410456711701,2
1157.8678678602269,305.9029891750153,2
108.19262862780454,452.16610215922094,3
766.4264934741208,678.9521802073193,3
1270.888588458712,681.2449241450239,3
-349.18743305257436,423.4193815851888,0
1299.5718508832852,576.9327486909665,2
-33.15733164130948,289.53360068195536,0
1036.0905914535576,1097.216505560952,3
1124.5557226502663,351.3124140637501,2
904.4066369745309,350.6452911929518,2
945.2400177537786,1499.0310478024805,3
754.7867818728611,285.1819969750216,3
1466.930426777322,64.08432824078974,2
703.0049342640573,-48.81769328953686,2
636.011907458226,1255.094122606538,3
1107.9976465216264,934.0038780041111,3
426.3942675939424,260.8426070235362,0
403.601404292187,-112.0041278234468,0
171.82772002669014,115.11182572602918,2
570.253839022307,-97.2011189761553,0
944.6402997018326,686.7857885609715,3
259.55897344041216,-106.64494150832104,0
319.72158002813734,-303.8066491333986,1
724.6115641636886,-44.88261877274104,0
640.6338029733278,130.08681292121926,0
3524.9728774621935,4858.052217720601,4
937.2780733455401,1154.417474678761,3
-184.66759213486012,-235.72655578537154,0
249.6202716492876,129.99263166315257,0
740.582550238234,-341.7192700771462,2
973.4819258838444,107.24977956663275,2
1197.453462346844,388.29183846997245,2
-53.18850269224531,-562.7304622945088,0
690.1978466018313,198.2435174747746,2
1037.4739238033228,137.29981238165587,2
91.46707535960263,843.8554324722018,3
-115.3231861251297,-263.15133403716254,0
127.15489364916593,513.2993946984288,1
7.687318501315104,-46.464229765845346,0
242.84420291636619,59.62268851813786,1
530.8683573117544,471.21084274248847,3
1114.6447343760067,1118.6105093924116,3
425.958287749839,351.2279305305967,3
179.50094768530175,580.5793600262887,3
1180.277690496072,988.4540813762162,3
510.1274136096674,244.72443351407574,0
972.6395666431886,312.3853270713794,3
274.870047332465,387.62911417115663,3
969.9800464225767,662.7157126068447,2
-242.79997461931828,20.48050783981844,0
-309.9542561204263,-427.960528571328,0
2978.0054852543262,4664.966622077418,4
289.43831783484654,-187.71030224733173,0
3030.730254411038,5355.072428318709,4
1349.3342645372127,282.7723808774964,2
-793.1093862513569,-14.352772719365959,1
965.5562516669215,1135.1581992926006,3
965.1858166769724,452.26259834606816,2
1016.3508003532321,643.6141032661884,3
563.7795789225706,625.7530216381551,3
1259.0127176457574,109.57935019185383,2
515.3934017277918,255.40913353310785,2
78.0929725969248,-198.64022401382525,0
864.1858470115342,168.8164253143691,3
-130.37126213382305,7.503821842197183,0
591.5659024770748,1037.0348112087606,3
3042.505683325022,5247.326342049565,4
2836.6832314088733,4663.47106425215,4
555.4908437529189,-389.7701025320215,2
78.85188161001531,-147.2418415284788,0
101.9828363713103,-311.3409572671112,1
778.0649465231551,194.20084872921652,2
1332.5644229628092,1280.4118683231673,3
506.78067477763136,1092.7554000827924,3
679.8050827353127,729.2090811377816,3
445.4285696710296,552.9970171859333,3
1029.3022398435214,486.29852379789185,3
159.55707174648646,139.03817537715497,0
1062.2857758561986,757.130844465139,3
1864.0968513387515,-378.1150898619845,2
-67.74389118327998,190.68540101372426,0
89.7405650177191,96.13553966596623,0
55.00623713395498,897.1560719354515,3
962.5891760131973,-385.28540759995803,2
561.2034517232713,-82.42847573537371,0
120.47361512170492,-34.653479958037124,1
465.9349157902918,536.52689687633,3
307.1602891748595,622.8089361713587,3
1054.0934586300955,109.10718734952388,2
1402.0104402314273,-530.0337872681048,2
455.17926746525944,921.7602774152707,3
-118.88573857205654,276.950410551839,0
747.953834604836,171.13845312255705,3
352.04726951664185,-177.18201837067883,0
596.3294255984803,-122.26772993914065,2
33.246370123158634,-452.31421928600827,0
344.768714043812,362.52864043912666,3
-315.35354873810815,-343.6940388767303,0
520.1631554199122,1048.0546703956097,3
147.02103159801283,687.0110981392786,1
83.53110499753348,-16.030359972265472,0
